"female","male","pairwise","attempt1","barn","nest","location1","soc.pair","total.dur","process.dist.m","clutch_id_merge","clutch_match","fert_type","shared_fert","pat.clutch.size","bin_fert","fem_mass_1","fem_throat_avg_bright","fem_throat_chroma","fem_throat_hue","fem_throat_total_bright","fem_breast_avg_bright","fem_breast_chroma","fem_breast_hue","fem_breast_total_bright","fem_belly_avg_bright","fem_belly_chroma","fem_belly_hue","fem_belly_total_bright","fem_vent_avg_bright","fem_vent_chroma","fem_vent_hue","fem_vent_total_bright","fem_mean_rwl","fem_mean_rts","fem_mean_lts","fem_TS","fem_TS_scaled","fem_throat_avg_bright_scaled","fem_breast_avg_bright_scaled","fem_belly_avg_bright_scaled","fem_vent_avg_bright_scaled","male_mass_1","male_throat_avg_bright","male_throat_chroma","male_throat_hue","male_throat_total_bright","male_breast_avg_bright","male_breast_chroma","male_breast_hue","male_breast_total_bright","male_belly_avg_bright","male_belly_chroma","male_belly_hue","male_belly_total_bright","male_vent_avg_bright","male_vent_chroma","male_vent_hue","male_vent_total_bright","male_mean_rwl","male_mean_rts","male_mean_lts","male_TS","male_TS_scaled","male_throat_avg_bright_scaled","male_breast_avg_bright_scaled","male_belly_avg_bright_scaled","male_vent_avg_bright_scaled"
"2850-57879","2850-57581","2850-57879_2850-57581",2,"CHR",112,"CHR-112",0,11,12.61615031,"CHR_112_2",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,15.5,12.5018158,0.557442636,674.1035,25078.6425,18.94245264,0.521103483,641.0916667,37998.56,27.0381655,0.472765016,616.0483333,54238.56,19.62838485,0.524143762,664.102,39374.54,116,82.5,83,82.5,-0.857475046428205,-0.308807586528723,-0.780541178943333,1.31036584447863,-0.29122786414068
"2850-57879","2850-57582","2850-57879_2850-57582",1,"CHR",112,"CHR-112",0,11,14.05566239,"CHR_112_1",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,15.9,NA,NA,NA,NA,28.49882187,0.467628455,626.7313333,57168.63667,24.79582419,0.471185748,627.0583333,49740.42333,10.86734629,0.526212895,643.7406667,21799.89667,118,88.5,86,88.5,-0.140630885646655,NA,1.17303054549732,0.72646096261262,-2.023526421517
"2850-57879","2850-57582","2850-57879_2850-57582",2,"CHR",112,"CHR-112",0,11,13.65952644,"CHR_112_2",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,15.9,NA,NA,NA,NA,28.49882187,0.467628455,626.7313333,57168.63667,24.79582419,0.471185748,627.0583333,49740.42333,10.86734629,0.526212895,643.7406667,21799.89667,118,88.5,86,88.5,-0.140630885646655,NA,1.17303054549732,0.72646096261262,-2.023526421517
"2850-57879","2850-57589","2850-57879_2850-57589",1,"CHR",112,"CHR-112",0,11,5.741055304,"CHR_112_1",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,17.5,12.65077601,0.531237153,675.7903333,25377.45667,16.92662014,0.501144529,627.3723333,33954.8,19.27879528,0.490091496,643.7406667,38673.26333,19.52571951,0.519492939,627.6863333,39168.59333,119.8333333,97,96.5,97,0.874898342127209,-0.270540180912031,-1.19263004642303,-0.710171408908421,-0.311527628735547
"2850-57879","2850-57589","2850-57879_2850-57589",2,"CHR",112,"CHR-112",0,11,7.603974661,"CHR_112_2",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,17.5,12.65077601,0.531237153,675.7903333,25377.45667,16.92662014,0.501144529,627.3723333,33954.8,19.27879528,0.490091496,643.7406667,38673.26333,19.52571951,0.519492939,627.6863333,39168.59333,119.8333333,97,96.5,97,0.874898342127209,-0.270540180912031,-1.19263004642303,-0.710171408908421,-0.311527628735547
"2850-57879","2850-57620","2850-57879_2850-57620",1,"CHR",112,"CHR-112",0,11,4.669147474,"CHR_112_1",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,18.2,8.903889997,0.510576941,627.6863333,17861.20333,21.60838485,0.492100236,611.004,43346.42,22.72290794,0.464821292,611.004,45582.15333,21.84048023,0.466018925,627.6863333,43812.00333,121,87,84,87,-0.319841925842042,-1.2331033167923,-0.235554933708899,0.186674306283134,0.146164302245678
"2850-57879","2850-57620","2850-57879_2850-57620",2,"CHR",112,"CHR-112",0,11,4.669147474,"CHR_112_2",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,18.2,8.903889997,0.510576941,627.6863333,17861.20333,21.60838485,0.492100236,611.004,43346.42,22.72290794,0.464821292,611.004,45582.15333,21.84048023,0.466018925,627.6863333,43812.00333,121,87,84,87,-0.319841925842042,-1.2331033167923,-0.235554933708899,0.186674306283134,0.146164302245678
"2850-57879","2850-57647","2850-57879_2850-57647",1,"CHR",112,"CHR-112",1,11,0.08,"CHR_112_1",1,"wp",2,4,"yes",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,15.8,12.89783981,0.543297932,643.7406667,25873.06667,28.1838767,0.473800388,617.439,56536.85667,25.45478232,0.436115595,638.1653333,51062.29333,20.55910934,0.502370676,626.097,41241.57333,122.1666667,85.83333333,87.33333333,85.83333333,-0.459228290836701,-0.207070274097309,1.10864751842364,0.898053425961696,-0.107198005089152
"2850-57879","2850-57647","2850-57879_2850-57647",2,"CHR",112,"CHR-112",1,11,0.08,"CHR_112_2",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,15.8,12.89783981,0.543297932,643.7406667,25873.06667,28.1838767,0.473800388,617.439,56536.85667,25.45478232,0.436115595,638.1653333,51062.29333,20.55910934,0.502370676,626.097,41241.57333,122.1666667,85.83333333,87.33333333,85.83333333,-0.459228290836701,-0.207070274097309,1.10864751842364,0.898053425961696,-0.107198005089152
"2850-57879","2850-57653","2850-57879_2850-57653",1,"CHR",112,"CHR-112",0,11,12.6934362,"CHR_112_1",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,16.37,8.467490861,0.535457505,660.1716667,16985.78667,27.15053506,0.465647634,659.167,54463.97333,21.8547225,0.470898637,665.8,43840.57333,15.40861914,0.497215455,659.167,30909.69,119.3333333,78,76.33333333,78,-1.39510816701437,-1.34521287106915,0.897405470214174,-0.0394008743863891,-1.12559173571107
"2850-57879","2850-57653","2850-57879_2850-57653",2,"CHR",112,"CHR-112",0,11,14.75912949,"CHR_112_2",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,16.37,8.467490861,0.535457505,660.1716667,16985.78667,27.15053506,0.465647634,659.167,54463.97333,21.8547225,0.470898637,665.8,43840.57333,15.40861914,0.497215455,659.167,30909.69,119.3333333,78,76.33333333,78,-1.39510816701437,-1.34521287106915,0.897405470214174,-0.0394008743863891,-1.12559173571107
"2850-57879","2850-57669","2850-57879_2850-57669",1,"CHR",112,"CHR-112",0,11,1.843261856,"CHR_112_1",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,17.82,14.07982054,0.504204618,611.004,28244.12,27.72719176,0.47617904,611.004,55620.74667,17.24374875,0.494612283,611.004,34590.96,18.57412762,0.508699718,611.004,37259.7,123.8333333,89.66666667,90,89.66666667,-0.0012445206519955,0.0965768275416075,1.01528917653778,-1.2400968035806,-0.499683547348238
"2850-57879","2850-57669","2850-57879_2850-57669",2,"CHR",112,"CHR-112",0,11,1.249984969,"CHR_112_2",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,17.82,14.07982054,0.504204618,611.004,28244.12,27.72719176,0.47617904,611.004,55620.74667,17.24374875,0.494612283,611.004,34590.96,18.57412762,0.508699718,611.004,37259.7,123.8333333,89.66666667,90,89.66666667,-0.0012445206519955,0.0965768275416075,1.01528917653778,-1.2400968035806,-0.499683547348238
"2850-57879","2850-57671","2850-57879_2850-57671",1,"CHR",112,"CHR-112",0,11,16.72153987,"CHR_112_1",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,17.53,16.28350449,0.48181303,667.733,32664.71,28.84180791,0.479499655,593.4133333,57856.66667,23.68146062,0.459973843,641.034,47505.01,25.7482569,0.475226128,607.0326667,51651.00333,117.8333333,75.83333333,83.16666667,75.83333333,-1.65396855880595,0.662696246718346,1.24314585953504,0.436281084199448,0.918839350030176
"2850-57879","2850-57671","2850-57879_2850-57671",2,"CHR",112,"CHR-112",0,0,16.72153987,"CHR_112_2",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,17.53,16.28350449,0.48181303,667.733,32664.71,28.84180791,0.479499655,593.4133333,57856.66667,23.68146062,0.459973843,641.034,47505.01,25.7482569,0.475226128,607.0326667,51651.00333,117.8333333,75.83333333,83.16666667,75.83333333,-1.65396855880595,0.662696246718346,1.24314585953504,0.436281084199448,0.918839350030176
"2850-57879","2850-57731","2850-57879_2850-57731",1,"CHR",112,"CHR-112",0,11,1.783308813,"CHR_112_1",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,15.9,10.9634214,0.500436597,689.138,21992.62333,23.24545364,0.49159359,611.004,46630.38,18.5751562,0.456752009,611.004,37261.76333,24.60593387,0.474122334,611.004,49359.50333,119,91,92.33333333,91,0.158054181345658,-0.704016229851986,0.0991047285683272,-0.893398775791166,0.692970633282199
"2850-57879","2850-57731","2850-57879_2850-57731",2,"CHR",112,"CHR-112",0,11,3.694681618,"CHR_112_2",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,15.9,10.9634214,0.500436597,689.138,21992.62333,23.24545364,0.49159359,611.004,46630.38,18.5751562,0.456752009,611.004,37261.76333,24.60593387,0.474122334,611.004,49359.50333,119,91,92.33333333,91,0.158054181345658,-0.704016229851986,0.0991047285683272,-0.893398775791166,0.692970633282199
"2850-57879","2850-57733","2850-57879_2850-57733",2,"CHR",112,"CHR-112",0,11,9.054214797,"CHR_112_2",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,15.66,14.84394317,0.488091858,680.0823333,29776.95,20.45213858,0.480742509,611.004,41026.99,22.3788767,0.481773003,627.3723333,44892.02667,18.61630941,0.474711747,611.004,37344.31667,121.6666667,NA,102,102,1.47226847611183,0.292877508261001,-0.471921901664779,0.0970886933996008,-0.491343045995102
"2850-57879","2850-57733","2850-57879_2850-57733",1,"CHR",112,"CHR-112",0,0,9.054214797,"CHR_112_1",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,15.66,14.84394317,0.488091858,680.0823333,29776.95,20.45213858,0.480742509,611.004,41026.99,22.3788767,0.481773003,627.3723333,44892.02667,18.61630941,0.474711747,611.004,37344.31667,121.6666667,NA,102,102,1.47226847611183,0.292877508261001,-0.471921901664779,0.0970886933996008,-0.491343045995102
"2850-57879","2850-57742","2850-57879_2850-57742",1,"CHR",112,"CHR-112",0,11,3.099674315,"CHR_112_1",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,16.98,13.00562645,0.511030769,671.763,26089.28667,26.1463443,0.49002744,625.0783333,52449.56667,26.30566135,0.456120566,609.081,52769.15667,22.8044882,0.51172569,659.167,45745.80333,118,93,92,93,0.397002234939508,-0.179380228057897,0.692122624034258,1.11962202360503,0.336775221749527
"2850-57879","2850-57742","2850-57879_2850-57742",2,"CHR",112,"CHR-112",0,11,4.311943687,"CHR_112_2",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,16.98,13.00562645,0.511030769,671.763,26089.28667,26.1463443,0.49002744,625.0783333,52449.56667,26.30566135,0.456120566,609.081,52769.15667,22.8044882,0.51172569,659.167,45745.80333,118,93,92,93,0.397002234939508,-0.179380228057897,0.692122624034258,1.11962202360503,0.336775221749527
"2850-57879","2850-57744","2850-57879_2850-57744",1,"CHR",112,"CHR-112",0,8,13.53171341,"CHR_112_1",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,14.77,24.63866733,0.441897015,611.004,49425.16667,20.45419575,0.491736389,610.6836667,41031.11667,20.25567464,0.470934773,627.6863333,40632.88333,16.45550847,0.489979153,643.7406667,33009.75,116,84.5,NA,84.5,-0.618526992834355,2.80911108724386,-0.47150136233152,-0.45579237001976,-0.918592889207685
"2850-57879","2850-57744","2850-57879_2850-57744",2,"CHR",112,"CHR-112",0,11,13.53171341,"CHR_112_2",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,14.77,24.63866733,0.441897015,611.004,49425.16667,20.45419575,0.491736389,610.6836667,41031.11667,20.25567464,0.470934773,627.6863333,40632.88333,16.45550847,0.489979153,643.7406667,33009.75,116,84.5,NA,84.5,-0.618526992834355,2.80911108724386,-0.47150136233152,-0.45579237001976,-0.918592889207685
"2850-57879","2850-57745","2850-57879_2850-57745",1,"CHR",112,"CHR-112",0,11,12.42611995,"CHR_112_1",1,NA,0,4,"no",19.28,14.99234629,0.534344994,627.3723333,30074.64667,31.94793453,0.424935289,643.0996667,64087.55667,31.93524427,0.409605816,627.052,64062.1,34.53678132,0.43009849,610.6836667,69280.78333,124.8333333,NA,86.66666667,86.66666667,2.30307908737845,-0.324477446700752,0.908946604529733,1.43053386611959,1.12238309801751,16.33,11.89491525,0.520998035,667.1156667,23861.2,19.28173812,0.496153459,634.065,38679.16667,21.88407444,0.484884869,657.7393333,43899.45333,26.3850565,0.474305256,645.4026667,52928.42333,118,85,86,85,-0.558789979435893,-0.464718413425676,-0.711182356121742,-0.0317576396202076,1.04475216514485
